0.088469,-1.6841,0.87576,-2.5418,0.0456,-0.3718,0.0027914,0.063943
0.12251,-1.685,0.93158,-2.618,0.025639,-0.37008,0.003755,0.070706
0.15663,-1.6851,0.98689,-2.6928,0.0059904,-0.36735,0.0039913,0.077624
0.19081,-1.6845,1.0416,-2.7663,-0.013294,-0.36363,0.0035041,0.08465
0.22505,-1.6832,1.0958,-2.8385,-0.032163,-0.35895,0.0022986,0.091743
0.25933,-1.6811,1.1492,-2.9094,-0.050565,-0.35336,0.00038534,0.098865
0.29363,-1.6783,1.2019,-2.9792,-0.068457,-0.34687,-0.0022232,0.10597
0.32794,-1.6748,1.2537,-3.0479,-0.085795,-0.33954,-0.0055161,0.11303
0.36225,-1.6705,1.3048,-3.1155,-0.10253,-0.3314,-0.0094783,0.12001
0.39653,-1.6655,1.3549,-3.1822,-0.11864,-0.32249,-0.01409,0.12685
0.43078,-1.6598,1.4042,-3.2479,-0.13408,-0.31286,-0.019335,0.13355
0.46499,-1.6533,1.4524,-3.3128,-0.14881,-0.30255,-0.02519,0.14005
0.49912,-1.6461,1.4998,-3.3769,-0.16281,-0.2916,-0.031634,0.14633
0.53317,-1.6381,1.5461,-3.4402,-0.17604,-0.28006,-0.038641,0.15236
0.56713,-1.6293,1.5914,-3.5029,-0.18849,-0.26798,-0.046189,0.15811
0.60097,-1.6199,1.6357,-3.5649,-0.20014,-0.25541,-0.054246,0.16355
0.63469,-1.6097,1.6789,-3.6264,-0.21096,-0.2424,-0.062789,0.16865
0.66826,-1.5987,1.7211,-3.6874,-0.22093,-0.22899,-0.071785,0.17341
0.70167,-1.587,1.7623,-3.7479,-0.23004,-0.21523,-0.081204,0.17778
0.7349,-1.5746,1.8024,-3.808,-0.23829,-0.20118,-0.091016,0.18176
0.76794,-1.5615,1.8415,-3.8678,-0.24567,-0.18688,-0.10119,0.18532
0.80078,-1.5476,1.8795,-3.9273,-0.25216,-0.17239,-0.11168,0.18845
0.83339,-1.533,1.9166,-3.9865,-0.25778,-0.15775,-0.12247,0.19113
0.86576,-1.5176,1.9526,-4.0456,-0.26251,-0.14302,-0.13352,0.19336
0.89788,-1.5016,1.9876,-4.1045,-0.26636,-0.12823,-0.14479,0.19512
0.92972,-1.4848,2.0217,-4.1633,-0.26933,-0.11344,-0.15625,0.1964
0.96127,-1.4674,2.0548,-4.222,-0.27145,-0.098705,-0.16785,0.1972
0.99253,-1.4492,2.087,-4.2808,-0.2727,-0.084059,-0.17958,0.19751
1.0235,-1.4303,2.1183,-4.3395,-0.27312,-0.069548,-0.19138,0.19734
1.0541,-1.4108,2.1488,-4.3983,-0.27271,-0.055222,-0.20324,0.19668
1.0843,-1.3906,2.1784,-4.4572,-0.27148,-0.041115,-0.2151,0.19553
1.1142,-1.3697,2.2072,-4.5162,-0.26947,-0.027276,-0.22694,0.19391
1.1437,-1.3481,2.2352,-4.5754,-0.26669,-0.013742,-0.23873,0.19181
1.1728,-1.3259,2.2624,-4.6348,-0.26317,-0.00055171,-0.25042,0.18924
1.2015,-1.303,2.289,-4.6944,-0.25892,0.012259,-0.26199,0.18623
1.2298,-1.2795,2.3149,-4.7542,-0.25399,0.024657,-0.27342,0.18277
1.2576,-1.2554,2.3401,-4.8142,-0.24839,0.036606,-0.28466,0.17888
1.285,-1.2306,2.3647,-4.8746,-0.24217,0.048079,-0.29569,0.17458
1.3119,-1.2052,2.3888,-4.9353,-0.23534,0.059043,-0.30649,0.16989
1.3383,-1.1792,2.4124,-4.9963,-0.22795,0.069473,-0.31703,0.16483
1.3642,-1.1527,2.4354,-5.0576,-0.22003,0.079346,-0.32729,0.1594
1.3896,-1.1255,2.4581,-5.1192,-0.21162,0.088638,-0.33725,0.15365
1.4145,-1.0978,2.4803,-5.1813,-0.20275,0.097328,-0.34688,0.14759
1.4389,-1.0696,2.5022,-5.2437,-0.19346,0.1054,-0.35617,0.14124
1.4626,-1.0408,2.5237,-5.3065,-0.1838,0.11284,-0.36511,0.13463
1.4858,-1.0114,2.545,-5.3697,-0.17379,0.11963,-0.37367,0.12778
1.5085,-0.98159,2.5661,-5.4333,-0.16349,0.12576,-0.38187,0.12072
1.5305,-0.95124,2.5869,-5.4973,-0.15292,0.13123,-0.38967,0.11348
1.5519,-0.9204,2.6076,-5.5617,-0.14214,0.13602,-0.39708,0.10607
1.5727,-0.88907,2.6282,-5.6266,-0.13119,0.14013,-0.40409,0.098532
1.5929,-0.85729,2.6487,-5.6918,-0.12009,0.14357,-0.4107,0.090888
1.6124,-0.82505,2.6692,-5.7574,-0.10891,0.14633,-0.41691,0.083158
1.6313,-0.79238,2.6898,-5.8235,-0.097663,0.14842,-0.42272,0.075371
1.6495,-0.75929,2.7103,-5.89,-0.086409,0.14983,-0.42814,0.067551
1.667,-0.72579,2.731,-5.9568,-0.075176,0.15059,-0.43317,0.059721
1.6838,-0.69191,2.7518,-6.0241,-0.064007,0.15069,-0.43782,0.051904
1.6999,-0.65764,2.7728,-6.0917,-0.052939,0.15015,-0.44209,0.044118
1.7153,-0.62302,2.7939,-6.1598,-0.042011,0.14899,-0.44601,0.036389
1.73,-0.58805,2.8154,-6.2281,-0.031258,0.14721,-0.44957,0.028732
1.744,-0.55275,2.8371,-6.2969,-0.020715,0.14484,-0.45281,0.021166
1.7572,-0.51714,2.8591,-6.366,-0.010414,0.1419,-0.45572,0.013708
1.7697,-0.48123,2.8815,-6.4354,-0.00038847,0.13839,-0.45833,0.0063714
1.7815,-0.44504,2.9043,-6.5052,0.0093292,0.13436,-0.46065,-0.00083168
1.7925,-0.40858,2.9275,-6.5752,0.018713,0.12981,-0.46271,-0.0078882
1.8027,-0.37187,2.9512,-6.6456,0.027731,0.12478,-0.46451,-0.014787
1.8121,-0.33492,2.9753,-6.7162,0.036361,0.11929,-0.46609,-0.021522
1.8208,-0.29776,3,-6.7871,0.044577,0.11337,-0.46744,-0.028088
1.8287,-0.26039,3.0252,-6.8582,0.052355,0.10704,-0.46861,-0.034476
1.8358,-0.22284,3.0511,-6.9295,0.059678,0.10033,-0.4696,-0.040686
1.8422,-0.18512,3.0775,-7.0011,0.066524,0.093274,-0.47043,-0.046714
1.8477,-0.14724,3.1045,-7.0728,0.07288,0.085898,-0.47113,-0.052561
1.8525,-0.10922,3.1322,-7.1447,0.078727,0.078234,-0.47171,-0.058226
1.8564,-0.071077,3.1606,-7.2167,0.084053,0.070308,-0.47218,-0.063714
1.8596,-0.032822,3.1897,-7.2888,0.088849,0.062157,-0.47257,-0.069029
1.862,0.0055266,3.2194,-7.3611,0.093104,0.053806,-0.47289,-0.074176
1.8636,0.043941,3.25,-7.4334,0.096812,0.045287,-0.47315,-0.079158
1.8644,0.082433,3.2813,-7.5058,0.099968,0.036633,-0.47337,-0.083987
1.8645,0.12096,3.3134,-7.5781,0.10257,0.027869,-0.47357,-0.088668
1.8637,0.15952,3.3463,-7.6505,0.10461,0.019027,-0.47375,-0.093212
1.8622,0.19811,3.38,-7.7229,0.1061,0.010139,-0.47392,-0.097621
1.8599,0.23669,3.4145,-7.7953,0.10704,0.001231,-0.4741,-0.10192
1.8568,0.27527,3.4498,-7.8676,0.10742,-0.0076679,-0.47429,-0.1061
1.8529,0.31381,3.486,-7.9397,0.10726,-0.01653,-0.4745,-0.11019
1.8483,0.35232,3.5231,-8.0118,0.10657,-0.025329,-0.47474,-0.1142
1.8429,0.39077,3.5611,-8.0838,0.10535,-0.034043,-0.475,-0.11813
1.8368,0.42916,3.5999,-8.1556,0.10362,-0.042639,-0.4753,-0.12199
1.8299,0.46746,3.6396,-8.2272,0.10138,-0.051099,-0.47564,-0.1258
1.8223,0.50567,3.6802,-8.2986,0.098646,-0.059398,-0.47601,-0.12958
1.814,0.54377,3.7217,-8.3697,0.09544,-0.067514,-0.47642,-0.13332
1.8049,0.58175,3.7641,-8.4406,0.091775,-0.075427,-0.47686,-0.13704
1.7951,0.6196,3.8074,-8.5113,0.087667,-0.083116,-0.47734,-0.14075
1.7846,0.6573,3.8517,-8.5816,0.083135,-0.090565,-0.47784,-0.14447
1.7734,0.69485,3.8968,-8.6516,0.078197,-0.097756,-0.47837,-0.14819
1.7615,0.73221,3.9429,-8.7213,0.072875,-0.10467,-0.47893,-0.15193
1.7489,0.76941,3.9899,-8.7906,0.067186,-0.11129,-0.47951,-0.1557
1.7357,0.8064,4.0378,-8.8596,0.061155,-0.11761,-0.48009,-0.15951
1.7218,0.84319,4.0866,-8.9281,0.054804,-0.12362,-0.48068,-0.16335
1.7072,0.87976,4.1363,-8.9961,0.048151,-0.1293,-0.48127,-0.16725
1.692,0.91609,4.187,-9.0638,0.041223,-0.13464,-0.48184,-0.17119
1.6762,0.95219,4.2385,-9.1309,0.034044,-0.13964,-0.4824,-0.1752
1.6597,0.98804,4.291,-9.1976,0.026633,-0.14429,-0.48294,-0.17926
1.6426,1.0236,4.3444,-9.2637,0.019016,-0.14857,-0.48344,-0.1834
1.6249,1.0589,4.3987,-9.3293,0.011217,-0.1525,-0.4839,-0.1876
1.6066,1.094,4.4539,-9.3943,0.003261,-0.15606,-0.48431,-0.19187
1.5877,1.1287,4.51,-9.4588,-0.0048307,-0.15924,-0.48466,-0.19622
1.5683,1.1631,4.567,-9.5227,-0.013037,-0.16206,-0.48495,-0.20064
1.5482,1.1972,4.6248,-9.5859,-0.021331,-0.1645,-0.48517,-0.20513
1.5276,1.231,4.6836,-9.6485,-0.029689,-0.16658,-0.4853,-0.2097
1.5065,1.2644,4.7432,-9.7105,-0.03809,-0.16828,-0.48534,-0.21435
1.4848,1.2975,4.8037,-9.7718,-0.046514,-0.16962,-0.48529,-0.21907
1.4626,1.3303,4.865,-9.8324,-0.054939,-0.1706,-0.48512,-0.22386
1.4399,1.3627,4.9272,-9.8923,-0.063341,-0.17121,-0.48486,-0.22872
1.4166,1.3947,4.9903,-9.9515,-0.071702,-0.17148,-0.48447,-0.23365
1.3929,1.4263,5.0542,-10.01,-0.080001,-0.17139,-0.48395,-0.23865
1.3686,1.4575,5.1189,-10.068,-0.08822,-0.17097,-0.48331,-0.24371
1.3439,1.4883,5.1845,-10.125,-0.096336,-0.17021,-0.48253,-0.24884
1.3187,1.5187,5.2509,-10.181,-0.10434,-0.16913,-0.4816,-0.25401
1.293,1.5487,5.3181,-10.236,-0.11221,-0.16773,-0.48053,-0.25925
1.2669,1.5783,5.3861,-10.29,-0.11993,-0.16602,-0.4793,-0.26454
1.2402,1.6074,5.4549,-10.344,-0.12748,-0.16401,-0.47792,-0.26987
1.2132,1.636,5.5245,-10.397,-0.13486,-0.16172,-0.47637,-0.27525
1.1857,1.6642,5.5949,-10.449,-0.14204,-0.15915,-0.47466,-0.28066
1.1578,1.6919,5.666,-10.5,-0.14902,-0.15631,-0.47278,-0.28611
1.1295,1.7192,5.738,-10.55,-0.15578,-0.15322,-0.47073,-0.29159
1.1007,1.7459,5.8106,-10.599,-0.16231,-0.14988,-0.4685,-0.29709
1.0716,1.7722,5.8841,-10.648,-0.1686,-0.14631,-0.46609,-0.30262
1.042,1.7979,5.9582,-10.695,-0.17464,-0.14252,-0.4635,-0.30816
1.0121,1.8232,6.0331,-10.741,-0.18043,-0.13852,-0.46073,-0.31371
0.98175,1.8479,6.1087,-10.787,-0.18596,-0.13432,-0.45777,-0.31927
0.95104,1.8721,6.185,-10.831,-0.19122,-0.12994,-0.45463,-0.32482
0.91995,1.8957,6.262,-10.875,-0.1962,-0.12538,-0.4513,-0.33037
0.8885,1.9188,6.3397,-10.917,-0.2009,-0.12067,-0.44779,-0.33591
0.8567,1.9413,6.418,-10.958,-0.20532,-0.1158,-0.44408,-0.34144
0.82455,1.9633,6.497,-10.999,-0.20945,-0.11079,-0.44019,-0.34694
0.79204,1.9846,6.5767,-11.038,-0.2133,-0.10566,-0.43611,-0.35242
0.75921,2.0054,6.657,-11.076,-0.21685,-0.10042,-0.43184,-0.35786
0.72604,2.0256,6.7379,-11.113,-0.22011,-0.095067,-0.42739,-0.36327
0.69255,2.0452,6.8195,-11.149,-0.22307,-0.089625,-0.42275,-0.36863
0.65874,2.0642,6.9016,-11.184,-0.22575,-0.084104,-0.41792,-0.37394
0.62463,2.0826,6.9843,-11.218,-0.22813,-0.078511,-0.41292,-0.3792
0.59021,2.1004,7.0676,-11.25,-0.23022,-0.072859,-0.40773,-0.3844
0.5555,2.1175,7.1515,-11.282,-0.23203,-0.067156,-0.40237,-0.38954
0.52051,2.1339,7.2359,-11.312,-0.23355,-0.061415,-0.39683,-0.39459
0.48522,2.1497,7.3209,-11.342,-0.23479,-0.055644,-0.39112,-0.39958
0.44968,2.1649,7.4063,-11.37,-0.23575,-0.049853,-0.38525,-0.40448
0.41386,2.1794,7.4923,-11.396,-0.23644,-0.044051,-0.3792,-0.4093
0.3778,2.1932,7.5787,-11.422,-0.23686,-0.038248,-0.373,-0.41402
0.34148,2.2064,7.6657,-11.446,-0.23701,-0.032453,-0.36665,-0.41865
0.30493,2.2188,7.753,-11.47,-0.23691,-0.02667,-0.36013,-0.42317
0.26815,2.2306,7.8408,-11.491,-0.23655,-0.02091,-0.35348,-0.42759
0.23114,2.2416,7.9291,-11.512,-0.23595,-0.015181,-0.34668,-0.43189
0.19392,2.252,8.0177,-11.532,-0.23511,-0.0094912,-0.33975,-0.43609
0.1565,2.2616,8.1067,-11.55,-0.23403,-0.0038455,-0.33269,-0.44016
0.11888,2.2705,8.1961,-11.567,-0.23273,0.0017509,-0.3255,-0.44411
0.081076,2.2787,8.2858,-11.582,-0.23121,0.0072884,-0.31819,-0.44794
0.043095,2.2861,8.3759,-11.597,-0.22947,0.012763,-0.31077,-0.45164
0.0049461,2.2928,8.4663,-11.61,-0.22753,0.01817,-0.30325,-0.4552
-0.033353,2.2988,8.5569,-11.622,-0.22539,0.023501,-0.29562,-0.45864
-0.0718,2.304,8.6479,-11.632,-0.22306,0.028752,-0.2879,-0.46194
-0.11038,2.3085,8.7391,-11.641,-0.22055,0.033921,-0.28008,-0.4651
-0.14909,2.3122,8.8305,-11.649,-0.21786,0.039001,-0.27219,-0.46812
-0.18791,2.3151,8.9221,-11.656,-0.21501,0.043992,-0.26422,-0.47101
-0.22683,2.3173,9.014,-11.661,-0.212,0.048884,-0.25618,-0.47375
-0.26585,2.3187,9.106,-11.665,-0.20883,0.053679,-0.24808,-0.47636
-0.30494,2.3193,9.1982,-11.668,-0.20552,0.058371,-0.23992,-0.47882
-0.34411,2.3191,9.2904,-11.669,-0.20208,0.06296,-0.23172,-0.48114
-0.38333,2.3182,9.3828,-11.669,-0.1985,0.067443,-0.22347,-0.48332
-0.42258,2.3165,9.4753,-11.668,-0.19481,0.071817,-0.21517,-0.48536
-0.46188,2.3139,9.5679,-11.665,-0.191,0.076081,-0.20684,-0.48727
-0.50119,2.3106,9.6605,-11.661,-0.18709,0.080231,-0.19849,-0.48904
-0.54051,2.3065,9.7531,-11.655,-0.18307,0.084268,-0.19012,-0.49067
-0.57983,2.3016,9.8458,-11.649,-0.17896,0.088192,-0.18172,-0.49217
-0.61912,2.2959,9.9384,-11.64,-0.17477,0.091999,-0.17331,-0.49355
-0.65838,2.2893,10.031,-11.631,-0.17051,0.095695,-0.16489,-0.49479
-0.6976,2.282,10.123,-11.62,-0.16616,0.099273,-0.15647,-0.4959
-0.73677,2.2739,10.216,-11.608,-0.16176,0.10273,-0.14806,-0.49689
-0.77585,2.265,10.308,-11.595,-0.15729,0.10608,-0.13964,-0.49776
-0.81485,2.2552,10.4,-11.58,-0.15278,0.10931,-0.13123,-0.49851
-0.85376,2.2447,10.492,-11.564,-0.14821,0.11243,-0.12283,-0.49914
-0.89256,2.2334,10.584,-11.546,-0.14361,0.11544,-0.11445,-0.49966
-0.93122,2.2212,10.676,-11.528,-0.13897,0.11833,-0.10608,-0.50007
-0.96974,2.2083,10.767,-11.508,-0.1343,0.12111,-0.097724,-0.50037
-1.0081,2.1945,10.859,-11.486,-0.1296,0.12378,-0.089393,-0.50057
-1.0463,2.1799,10.95,-11.464,-0.12489,0.12634,-0.081088,-0.50067
-1.0843,2.1646,11.04,-11.44,-0.12015,0.1288,-0.072801,-0.50067
-1.1222,2.1484,11.131,-11.414,-0.11541,0.13115,-0.064544,-0.50057
-1.1598,2.1314,11.221,-11.388,-0.11066,0.1334,-0.056316,-0.50038
-1.1972,2.1137,11.311,-11.36,-0.1059,0.13554,-0.048109,-0.50009
-1.2343,2.0951,11.4,-11.331,-0.10115,0.13759,-0.039943,-0.49972
-1.2712,2.0758,11.489,-11.301,-0.096397,0.13954,-0.031802,-0.49926
-1.3078,2.0557,11.578,-11.269,-0.091653,0.14139,-0.023689,-0.49872
-1.3442,2.0348,11.666,-11.236,-0.086918,0.14315,-0.01561,-0.4981
-1.3802,2.0131,11.754,-11.202,-0.082196,0.14481,-0.0075637,-0.49739
-1.4159,1.9906,11.841,-11.167,-0.077487,0.14639,0.00045081,-0.49661
-1.4513,1.9674,11.928,-11.131,-0.072793,0.14788,0.0084329,-0.49574
-1.4864,1.9433,12.014,-11.093,-0.068119,0.14929,0.01638,-0.49481
-1.5211,1.9186,12.1,-11.054,-0.063466,0.15061,0.024294,-0.4938
-1.5555,1.8931,12.186,-11.014,-0.058836,0.15185,0.032183,-0.49272
-1.5894,1.8668,12.271,-10.973,-0.05423,0.15302,0.04003,-0.49156
-1.623,1.8398,12.355,-10.931,-0.049644,0.15411,0.047847,-0.49033
-1.6562,1.812,12.439,-10.887,-0.045088,0.15512,0.055626,-0.48903
-1.6889,1.7835,12.522,-10.842,-0.040559,0.15606,0.063376,-0.48766
-1.7212,1.7543,12.604,-10.797,-0.036053,0.15693,0.07109,-0.48622
-1.753,1.7244,12.686,-10.75,-0.031581,0.15773,0.078769,-0.48471
-1.7844,1.6937,12.767,-10.702,-0.027131,0.15846,0.08641,-0.48312
-1.8153,1.6623,12.848,-10.653,-0.022708,0.15913,0.094022,-0.48147
-1.8457,1.6303,12.928,-10.603,-0.018318,0.15974,0.10159,-0.47975
-1.8756,1.5975,13.007,-10.552,-0.013954,0.16027,0.10913,-0.47796
-1.905,1.5641,13.086,-10.5,-0.0096185,0.16076,0.11662,-0.47609
-1.9338,1.53,13.163,-10.447,-0.0053086,0.16118,0.12408,-0.47416
-1.9621,1.4953,13.241,-10.393,-0.0010284,0.16154,0.1315,-0.47215
-1.9899,1.4598,13.317,-10.338,0.0032279,0.16184,0.13887,-0.47008
-2.017,1.4238,13.393,-10.282,0.0074567,0.16209,0.1462,-0.46793
-2.0436,1.3871,13.468,-10.225,0.011661,0.16228,0.15349,-0.46571
-2.0696,1.3498,13.542,-10.167,0.015839,0.16242,0.16073,-0.46342
-2.095,1.3118,13.615,-10.108,0.019995,0.16249,0.16793,-0.46105
-2.1198,1.2733,13.688,-10.049,0.024125,0.16252,0.17507,-0.45861
-2.1439,1.2341,13.759,-9.9883,0.028238,0.1625,0.18217,-0.4561
-2.1674,1.1944,13.83,-9.9269,0.032325,0.16242,0.18921,-0.45351
-2.1903,1.1541,13.901,-9.8647,0.036393,0.16229,0.1962,-0.45085
-2.2124,1.1132,13.97,-9.8016,0.040442,0.1621,0.20313,-0.44812
-2.2339,1.0718,14.039,-9.7377,0.044468,0.16186,0.20999,-0.44531
-2.2548,1.0298,14.106,-9.6731,0.048482,0.16157,0.2168,-0.44243
-2.2749,0.98731,14.173,-9.6077,0.052473,0.16123,0.22354,-0.43948
-2.2943,0.9443,14.239,-9.5415,0.056448,0.16083,0.23022,-0.43645
-2.313,0.90078,14.304,-9.4746,0.060409,0.16038,0.23682,-0.43336
-2.331,0.85678,14.368,-9.4069,0.064356,0.15988,0.24336,-0.43019
-2.3482,0.81229,14.432,-9.3386,0.068285,0.15932,0.24982,-0.42695
-2.3647,0.76733,14.494,-9.2696,0.072201,0.15871,0.2562,-0.42365
-2.3804,0.72192,14.556,-9.1999,0.076104,0.15804,0.26251,-0.42027
-2.3954,0.67606,14.617,-9.1295,0.079994,0.15732,0.26873,-0.41683
-2.4096,0.62978,14.677,-9.0585,0.083867,0.15654,0.27487,-0.41332
-2.423,0.58308,14.736,-8.9869,0.08773,0.1557,0.28093,-0.40975
-2.4357,0.53598,14.794,-8.9147,0.091583,0.1548,0.28689,-0.40611
-2.4475,0.4885,14.851,-8.8419,0.09542,0.15385,0.29276,-0.40242
-2.4586,0.44063,14.907,-8.7686,0.099245,0.15283,0.29854,-0.39866
-2.4688,0.39241,14.962,-8.6947,0.10306,0.15176,0.30423,-0.39486
-2.4783,0.34384,15.017,-8.6203,0.10686,0.15062,0.30982,-0.39099
-2.4869,0.29494,15.07,-8.5453,0.11064,0.14942,0.31531,-0.38707
-2.4946,0.24573,15.123,-8.4699,0.11442,0.14816,0.32071,-0.38311
-2.5016,0.19621,15.174,-8.394,0.11817,0.14684,0.326,-0.37909
-2.5077,0.1464,15.225,-8.3176,0.12192,0.14544,0.33118,-0.37503
-2.5129,0.096321,15.275,-8.2408,0.12564,0.14399,0.33626,-0.37092
-2.5174,0.045987,15.323,-8.1636,0.12935,0.14246,0.34124,-0.36678
-2.5209,-0.0045912,15.371,-8.0859,0.13305,0.14087,0.34611,-0.36259
-2.5236,-0.055403,15.418,-8.0078,0.13672,0.13921,0.35087,-0.35838
-2.5254,-0.10642,15.464,-7.9294,0.14037,0.13748,0.35552,-0.35413
-2.5264,-0.15763,15.509,-7.8506,0.14401,0.13569,0.36006,-0.34985
-2.5265,-0.20903,15.554,-7.7714,0.14762,0.13382,0.3645,-0.34554
-2.5257,-0.2606,15.597,-7.692,0.15121,0.13188,0.36882,-0.34121
-2.5241,-0.31231,15.639,-7.6122,0.15478,0.12987,0.37303,-0.33686
-2.5215,-0.36416,15.681,-7.5321,0.15831,0.12779,0.37713,-0.33249
-2.5181,-0.41612,15.721,-7.4517,0.16182,0.12563,0.38112,-0.32811
-2.5138,-0.4682,15.761,-7.3711,0.16531,0.1234,0.385,-0.32371
-2.5086,-0.52035,15.799,-7.2902,0.16875,0.1211,0.38876,-0.31931
-2.5026,-0.57258,15.837,-7.209,0.17217,0.11872,0.39242,-0.31489
-2.4956,-0.62486,15.874,-7.1277,0.17555,0.11627,0.39597,-0.31047
-2.4878,-0.67718,15.91,-7.0461,0.17889,0.11374,0.39941,-0.30606
-2.479,-0.72952,15.945,-6.9643,0.1822,0.11114,0.40274,-0.30164
-2.4694,-0.78186,15.979,-6.8824,0.18546,0.10847,0.40596,-0.29722
-2.4589,-0.8342,16.012,-6.8003,0.18868,0.10572,0.40908,-0.29281
-2.4474,-0.88651,16.044,-6.718,0.19185,0.10289,0.41209,-0.28841
-2.4351,-0.93877,16.075,-6.6356,0.19498,0.099993,0.415,-0.28403
-2.4219,-0.99098,16.106,-6.5531,0.19805,0.097018,0.4178,-0.27965
-2.4078,-1.0431,16.135,-6.4705,0.20107,0.093973,0.4205,-0.27529
-2.3929,-1.0951,16.164,-6.3878,0.20404,0.090851,0.42311,-0.27095
-2.377,-1.1471,16.192,-6.305,0.20695,0.087656,0.42561,-0.26662
-2.3602,-1.1989,16.218,-6.2221,0.2098,0.084387,0.42801,-0.26232
-2.3426,-1.2505,16.244,-6.1392,0.21259,0.081048,0.43032,-0.25804
-2.3241,-1.302,16.27,-6.0563,0.21531,0.077637,0.43254,-0.25379
-2.3047,-1.3534,16.294,-5.9733,0.21797,0.074154,0.43465,-0.24957
-2.2844,-1.4045,16.317,-5.8903,0.22056,0.0706,0.43668,-0.24537
-2.2633,-1.4554,16.34,-5.8072,0.22307,0.066978,0.43862,-0.2412
-2.2413,-1.5061,16.362,-5.7242,0.22551,0.063288,0.44047,-0.23707
-2.2184,-1.5566,16.382,-5.6413,0.22787,0.059529,0.44223,-0.23296
-2.1947,-1.6068,16.402,-5.5583,0.23016,0.055704,0.44391,-0.2289
-2.1701,-1.6567,16.422,-5.4754,0.23236,0.051817,0.44551,-0.22487
-2.1446,-1.7063,16.44,-5.3925,0.23448,0.047865,0.44702,-0.22087
-2.1183,-1.7556,16.458,-5.3097,0.23652,0.043852,0.44845,-0.21692
-2.0912,-1.8046,16.474,-5.227,0.23846,0.039778,0.44981,-0.213
-2.0632,-1.8533,16.49,-5.1444,0.24031,0.035639,0.45109,-0.20913
-2.0344,-1.9016,16.505,-5.0619,0.24207,0.031447,0.45229,-0.20529
-2.0048,-1.9495,16.52,-4.9795,0.24373,0.027196,0.45343,-0.2015
-1.9743,-1.997,16.533,-4.8972,0.2453,0.022892,0.45449,-0.19774
-1.943,-2.0441,16.546,-4.815,0.24676,0.018536,0.45548,-0.19403
-1.9109,-2.0908,16.558,-4.733,0.24812,0.014129,0.4564,-0.19037
-1.8781,-2.1371,16.569,-4.6511,0.24938,0.0096695,0.45726,-0.18675
-1.8444,-2.1829,16.58,-4.5694,0.25053,0.0051622,0.45805,-0.18317
-1.8099,-2.2283,16.589,-4.4878,0.25158,0.0006126,0.45878,-0.17965
-1.7746,-2.2731,16.598,-4.4064,0.25251,-0.0039834,0.45945,-0.17616
-1.7386,-2.3175,16.607,-4.3252,0.25333,-0.0086193,0.46006,-0.17272
-1.7018,-2.3613,16.614,-4.2442,0.25404,-0.013293,0.4606,-0.16933
-1.6643,-2.4046,16.621,-4.1634,0.25463,-0.018005,0.46109,-0.16599
-1.626,-2.4473,16.627,-4.0828,0.2551,-0.022751,0.46153,-0.16269
-1.587,-2.4895,16.632,-4.0025,0.25546,-0.027535,0.4619,-0.15944
-1.5472,-2.5311,16.637,-3.9224,0.25569,-0.032344,0.46224,-0.15623
